Rating,RatingSource,imdbID
 7.2/10, Internet Movie Database,tt0060509
 6.2/10, Internet Movie Database,tt0087452
 5.1/10, Internet Movie Database,tt1479394
 6.1/10, Internet Movie Database,tt1209356
 8.8/10, Internet Movie Database,tt0910884
 6.8/10, Internet Movie Database,tt3381786
 8.4/10, Internet Movie Database,tt4206558
 6.7/10, Internet Movie Database,tt0221255
 4.5/10, Internet Movie Database,tt0106934
 4.7/10, Internet Movie Database,tt0103259
 6.2/10, Internet Movie Database,tt0033273
 6.3/10, Internet Movie Database,tt0036268
 7.8/10, Internet Movie Database,tt0031754
 9.2/10, Internet Movie Database,tt1268969
72%, Rotten Tomatoes,tt3170952
 4.1/10, Internet Movie Database,tt0143224
 6.8/10, Internet Movie Database,tt0036581
 5.4/10, Internet Movie Database,tt1128216
 6.3/10, Internet Movie Database,tt0026182
 4.0/10, Internet Movie Database,tt0284338
 7.5/10, Internet Movie Database,tt0284608
 5.7/10, Internet Movie Database,tt2006707
 5.5/10, Internet Movie Database,tt0008854
 5.8/10, Internet Movie Database,tt6710214
 6.8/10, Internet Movie Database,tt0365398
 8.8/10, Internet Movie Database,tt0236730
 5.6/10, Internet Movie Database,tt2334727
 7.9/10, Internet Movie Database,tt1482461
 6.1/10, Internet Movie Database,tt0038168
 3.3/10, Internet Movie Database,tt3242756
 6.1/10, Internet Movie Database,tt0097022
 8.4/10, Internet Movie Database,tt2369255
 3.4/10, Internet Movie Database,tt0363450
 6.9/10, Internet Movie Database,tt1279465
 7.0/10, Internet Movie Database,tt0126048
 7.8/10, Internet Movie Database,tt2059235
 4.3/10, Internet Movie Database,tt0486611
 6.1/10, Internet Movie Database,tt1239430
 7.9/10, Internet Movie Database,tt0151035
 7.1/10, Internet Movie Database,tt1247677
29%, Rotten Tomatoes,tt1247677
 8.1/10, Internet Movie Database,tt0192001
 7.0/10, Internet Movie Database,tt0298751
 7.6/10, Internet Movie Database,tt0420223
72%, Rotten Tomatoes,tt0420223
 67/100, Metacritic,tt0420223
 7.2/10, Internet Movie Database,tt0103787
60%, Rotten Tomatoes,tt0103787
 7.5/10, Internet Movie Database,tt0249199
 6.5/10, Internet Movie Database,tt0813992
 8.4/10, Internet Movie Database,tt5197742
67%, Rotten Tomatoes,tt5197742
 4.4/10, Internet Movie Database,tt0080163
 8.3/10, Internet Movie Database,tt0240511
 6.7/10, Internet Movie Database,tt0051864
 7.1/10, Internet Movie Database,tt0114943
 7.9/10, Internet Movie Database,tt2184694
 5.9/10, Internet Movie Database,tt0017187
 6.2/10, Internet Movie Database,tt0896972
 7.5/10, Internet Movie Database,tt1422691
 7.3/10, Internet Movie Database,tt0277333
 8.1/10, Internet Movie Database,tt0068613
 6.9/10, Internet Movie Database,tt0098483
 7.5/10, Internet Movie Database,tt1581818
 7.9/10, Internet Movie Database,tt0441339
 5.7/10, Internet Movie Database,tt0119805
 7.1/10, Internet Movie Database,tt1318524
 5.1/10, Internet Movie Database,tt0441913
 6.6/10, Internet Movie Database,tt0107121
 3.4/10, Internet Movie Database,tt0199384
 9.6/10, Internet Movie Database,tt3263368
 7.8/10, Internet Movie Database,tt1725041
 4.6/10, Internet Movie Database,tt7588752
88%, Rotten Tomatoes,tt7588752
 7.6/10, Internet Movie Database,tt0089606
100%, Rotten Tomatoes,tt0089606
 5.6/10, Internet Movie Database,tt1433562
60%, Rotten Tomatoes,tt1433562
 8.2/10, Internet Movie Database,tt0265094
 7.0/10, Internet Movie Database,tt1270091
 8.2/10, Internet Movie Database,tt1671541
 4.4/10, Internet Movie Database,tt1337560
 6.9/10, Internet Movie Database,tt3957274
 6.3/10, Internet Movie Database,tt0126801
 6.8/10, Internet Movie Database,tt0195997
 6.4/10, Internet Movie Database,tt2742178
 6.6/10, Internet Movie Database,tt0442256
 6.8/10, Internet Movie Database,tt0120834
40%, Rotten Tomatoes,tt0120834
 44/100, Metacritic,tt0120834
 6.9/10, Internet Movie Database,tt0356078
 7.0/10, Internet Movie Database,tt0400466
 6.7/10, Internet Movie Database,tt0487890
 8.5/10, Internet Movie Database,tt1722475
 7.1/10, Internet Movie Database,tt0480967
 6.7/10, Internet Movie Database,tt2145656
 6.4/10, Internet Movie Database,tt0037731
 7.9/10, Internet Movie Database,tt0167488
 9.6/10, Internet Movie Database,tt1719697
 5.7/10, Internet Movie Database,tt0090988
 6.4/10, Internet Movie Database,tt0255890
 7.1/10, Internet Movie Database,tt0116014
 6.4/10, Internet Movie Database,tt0165423
 6.8/10, Internet Movie Database,tt0039020
 5.0/10, Internet Movie Database,tt0350942
 7.4/10, Internet Movie Database,tt0193355
 6.7/10, Internet Movie Database,tt0433384
 3.1/10, Internet Movie Database,tt0079894
 6.8/10, Internet Movie Database,tt2132517
 5.8/10, Internet Movie Database,tt0118030
 8.7/10, Internet Movie Database,tt1587381
 4.6/10, Internet Movie Database,tt1935197
 6.1/10, Internet Movie Database,tt0135728
 2.2/10, Internet Movie Database,tt2241415
 3.8/10, Internet Movie Database,tt7331874
 4.8/10, Internet Movie Database,tt0836684
 6.1/10, Internet Movie Database,tt0103796
 6.9/10, Internet Movie Database,tt1067583
60%, Rotten Tomatoes,tt1067583
 52/100, Metacritic,tt1067583
 6.9/10, Internet Movie Database,tt1329457
73%, Rotten Tomatoes,tt1329457
 58/100, Metacritic,tt1329457
 7.1/10, Internet Movie Database,tt2005330
 5.1/10, Internet Movie Database,tt0447257
 8.4/10, Internet Movie Database,tt2401601
 7.0/10, Internet Movie Database,tt1681368
 4.8/10, Internet Movie Database,tt4765610
 6.2/10, Internet Movie Database,tt0096746
 7.8/10, Internet Movie Database,tt0276226
 6.0/10, Internet Movie Database,tt1066347
 6.6/10, Internet Movie Database,tt0030377
 4.7/10, Internet Movie Database,tt0073357
 3.9/10, Internet Movie Database,tt1276106
 8.0/10, Internet Movie Database,tt0180603
 3.6/10, Internet Movie Database,tt2381167
 8.9/10, Internet Movie Database,tt5069188
 5.3/10, Internet Movie Database,tt0348388
 7.9/10, Internet Movie Database,tt2364771
 6.8/10, Internet Movie Database,tt0042899
 5.5/10, Internet Movie Database,tt0170277
 8.1/10, Internet Movie Database,tt0430392
 6.2/10, Internet Movie Database,tt3817962
 4.4/10, Internet Movie Database,tt0258203
 6.3/10, Internet Movie Database,tt0137654
 6.7/10, Internet Movie Database,tt3511974
 7.8/10, Internet Movie Database,tt0818131
 3.6/10, Internet Movie Database,tt1478804
 6.0/10, Internet Movie Database,tt1388427
 7.4/10, Internet Movie Database,tt0302398
 6.3/10, Internet Movie Database,tt1550557
89%, Rotten Tomatoes,tt1550557
 66/100, Metacritic,tt1550557
 3.6/10, Internet Movie Database,tt0049468
 6.4/10, Internet Movie Database,tt1887949
 4.3/10, Internet Movie Database,tt0297158
 6.4/10, Internet Movie Database,tt0034424
 7.3/10, Internet Movie Database,tt0288125
 2.7/10, Internet Movie Database,tt0824423
 5.6/10, Internet Movie Database,tt2976926
 5.5/10, Internet Movie Database,tt0051897
 7.0/10, Internet Movie Database,tt2150543
 6.6/10, Internet Movie Database,tt0431252
 8.0/10, Internet Movie Database,tt0088846
98%, Rotten Tomatoes,tt0088846
 88/100, Metacritic,tt0088846
 8.3/10, Internet Movie Database,tt0450285
 7.2/10, Internet Movie Database,tt0030652
 7.1/10, Internet Movie Database,tt0050419
88%, Rotten Tomatoes,tt0050419
 6.2/10, Internet Movie Database,tt0187781
 7.8/10, Internet Movie Database,tt0228067
 7.3/10, Internet Movie Database,tt3511510
 68/100, Metacritic,tt3511510
 2.8/10, Internet Movie Database,tt1877890
 5.1/10, Internet Movie Database,tt1772368
 8.0/10, Internet Movie Database,tt0358538
 7.2/10, Internet Movie Database,tt0086506
 7.3/10, Internet Movie Database,tt0389128
 5.5/10, Internet Movie Database,tt0126348
 8.0/10, Internet Movie Database,tt2485584
 7.9/10, Internet Movie Database,tt0047182
 7.0/10, Internet Movie Database,tt0480804
 5.1/10, Internet Movie Database,tt4027430
 3.2/10, Internet Movie Database,tt0283857
 4.3/10, Internet Movie Database,tt1459222
 6.2/10, Internet Movie Database,tt0137401
 5.1/10, Internet Movie Database,tt0305699
 4.9/10, Internet Movie Database,tt0110313
 5.9/10, Internet Movie Database,tt0497109
 5.3/10, Internet Movie Database,tt0135677
 7.8/10, Internet Movie Database,tt0420998
 7.3/10, Internet Movie Database,tt0460773
 4.2/10, Internet Movie Database,tt0165098
 9.8/10, Internet Movie Database,tt4303608
 8.8/10, Internet Movie Database,tt1551617
 7.7/10, Internet Movie Database,tt3717532
 8.1/10, Internet Movie Database,tt3773136
 8.2/10, Internet Movie Database,tt0021874
 6.5/10, Internet Movie Database,tt0048975
 4.8/10, Internet Movie Database,tt0229001
 6.2/10, Internet Movie Database,tt1441430
 8.0/10, Internet Movie Database,tt3099258
 5.1/10, Internet Movie Database,tt1238780
 4.2/10, Internet Movie Database,tt0008151
 6.4/10, Internet Movie Database,tt0772834
 6.1/10, Internet Movie Database,tt0885468
 4.2/10, Internet Movie Database,tt0451204
 6.1/10, Internet Movie Database,tt0095593
89%, Rotten Tomatoes,tt0095593
 71/100, Metacritic,tt0095593
 4.5/10, Internet Movie Database,tt0829170
 6.7/10, Internet Movie Database,tt0117322
 5.3/10, Internet Movie Database,tt0881393
 6.9/10, Internet Movie Database,tt1628846
 7.7/10, Internet Movie Database,tt0277891
 9.5/10, Internet Movie Database,tt4131686
 6.5/10, Internet Movie Database,tt1215886
 6.7/10, Internet Movie Database,tt0078419
 7.3/10, Internet Movie Database,tt0040621
 6.5/10, Internet Movie Database,tt1056067
 8.0/10, Internet Movie Database,tt0439618
 7.1/10, Internet Movie Database,tt0047256
 8.6/10, Internet Movie Database,tt1516562
 4.1/10, Internet Movie Database,tt0300328
 6.4/10, Internet Movie Database,tt0048329
 6.1/10, Internet Movie Database,tt2222398
 6.0/10, Internet Movie Database,tt0122511
 6.5/10, Internet Movie Database,tt0379306
37%, Rotten Tomatoes,tt0379306
 53/100, Metacritic,tt0379306
 3.7/10, Internet Movie Database,tt3650534
 6.2/10, Internet Movie Database,tt2574654
 7.1/10, Internet Movie Database,tt1230578
 8.2/10, Internet Movie Database,tt1764617
94%, Rotten Tomatoes,tt4469378
 7.1/10, Internet Movie Database,tt0372864
 5.8/10, Internet Movie Database,tt0123879
 5.8/10, Internet Movie Database,tt0466664
71%, Rotten Tomatoes,tt0466664
 5.4/10, Internet Movie Database,tt2608324
 7.8/10, Internet Movie Database,tt2276065
 8.4/10, Internet Movie Database,tt5887578
 8.2/10, Internet Movie Database,tt0422897
 5.1/10, Internet Movie Database,tt0072222
 7.6/10, Internet Movie Database,tt0430656
 7.8/10, Internet Movie Database,tt4040086
 7.4/10, Internet Movie Database,tt3486684
 6.6/10, Internet Movie Database,tt0138324
 6.5/10, Internet Movie Database,tt1579245
 2.4/10, Internet Movie Database,tt0305725
 5.8/10, Internet Movie Database,tt1347025
 4.0/10, Internet Movie Database,tt0343646
 8.0/10, Internet Movie Database,tt0058277
 6.3/10, Internet Movie Database,tt2379752
 8.9/10, Internet Movie Database,tt1062964
 7.9/10, Internet Movie Database,tt0055556
 7.0/10, Internet Movie Database,tt0805187
 8.3/10, Internet Movie Database,tt3433264
 5.8/10, Internet Movie Database,tt1961251
 6.2/10, Internet Movie Database,tt1120900
 4.8/10, Internet Movie Database,tt0117157
 3.9/10, Internet Movie Database,tt0077125
 6.4/10, Internet Movie Database,tt0228544
 7.3/10, Internet Movie Database,tt2538778
 5.1/10, Internet Movie Database,tt0436984
 5.3/10, Internet Movie Database,tt0038575
 7.4/10, Internet Movie Database,tt0370754
 7.0/10, Internet Movie Database,tt1965295
 6.8/10, Internet Movie Database,tt0414244
 6.3/10, Internet Movie Database,tt0067422
 5.2/10, Internet Movie Database,tt0218320
 5.1/10, Internet Movie Database,tt0155286
 5.4/10, Internet Movie Database,tt0405031
 7.6/10, Internet Movie Database,tt0124652
 7.4/10, Internet Movie Database,tt0077612
 7.6/10, Internet Movie Database,tt0192703
 4.6/10, Internet Movie Database,tt0039379
 7.2/10, Internet Movie Database,tt0080444
 7.1/10, Internet Movie Database,tt0032276
 6.7/10, Internet Movie Database,tt0043983
91%, Rotten Tomatoes,tt0043983
 5.6/10, Internet Movie Database,tt0800964
 6.1/10, Internet Movie Database,tt0847537
 6.4/10, Internet Movie Database,tt0089726
 6.5/10, Internet Movie Database,tt0167811
 8.6/10, Internet Movie Database,tt1748201
 5.9/10, Internet Movie Database,tt0106876
74%, Rotten Tomatoes,tt4980994
 8.1/10, Internet Movie Database,tt1764657
 7.1/10, Internet Movie Database,tt1773783
 4.4/10, Internet Movie Database,tt5939924
 5.2/10, Internet Movie Database,tt0036284
 8.1/10, Internet Movie Database,tt0486994
 6.7/10, Internet Movie Database,tt0103296
 5.9/10, Internet Movie Database,tt1358672
 7.9/10, Internet Movie Database,tt0449042
 7.1/10, Internet Movie Database,tt0116992
 7.4/10, Internet Movie Database,tt5831924
 5.4/10, Internet Movie Database,tt0073074
 6.2/10, Internet Movie Database,tt1415271
 6.9/10, Internet Movie Database,tt0488420
 7.7/10, Internet Movie Database,tt0222473
 5.2/10, Internet Movie Database,tt0102787
 7.5/10, Internet Movie Database,tt1172047
53%, Rotten Tomatoes,tt1172047
 48/100, Metacritic,tt1172047
 3.3/10, Internet Movie Database,tt0160405
 5.1/10, Internet Movie Database,tt5159204
 7.1/10, Internet Movie Database,tt0189070
 5.8/10, Internet Movie Database,tt0303769
 8.0/10, Internet Movie Database,tt0363891
 5.3/10, Internet Movie Database,tt0094262
 4.8/10, Internet Movie Database,tt0107006
 5.6/10, Internet Movie Database,tt0141493
 6.3/10, Internet Movie Database,tt0053958
 7.8/10, Internet Movie Database,tt1509778
 7.0/10, Internet Movie Database,tt6945616
 7.3/10, Internet Movie Database,tt0878099
 6.2/10, Internet Movie Database,tt1332026
 9.0/10, Internet Movie Database,tt2570374
 8.8/10, Internet Movie Database,tt0920725
 3.6/10, Internet Movie Database,tt1773756
 6.4/10, Internet Movie Database,tt4464176
 4.4/10, Internet Movie Database,tt0022265
 6.4/10, Internet Movie Database,tt0473037
85%, Rotten Tomatoes,tt0473037
 61/100, Metacritic,tt0473037
 7.0/10, Internet Movie Database,tt0039810
 7.3/10, Internet Movie Database,tt0757922
 5.6/10, Internet Movie Database,tt2489888
 6.2/10, Internet Movie Database,tt1198572
 5.4/10, Internet Movie Database,tt0079586
 7.6/10, Internet Movie Database,tt0045208
 6.0/10, Internet Movie Database,tt0360380
 6.5/10, Internet Movie Database,tt0028588
 3.4/10, Internet Movie Database,tt1929326
 6.5/10, Internet Movie Database,tt0055001
 7.0/10, Internet Movie Database,tt0331602
 7.2/10, Internet Movie Database,tt2043767
 7.6/10, Internet Movie Database,tt0299163
 4.8/10, Internet Movie Database,tt0009593
 7.7/10, Internet Movie Database,tt0053226
100%, Rotten Tomatoes,tt0053226
 8.7/10, Internet Movie Database,tt1692926
 5.9/10, Internet Movie Database,tt0044435
 6.3/10, Internet Movie Database,tt3874544
52%, Rotten Tomatoes,tt3874544
 50/100, Metacritic,tt3874544
 3.6/10, Internet Movie Database,tt0258180
 6.2/10, Internet Movie Database,tt1193476
 7.5/10, Internet Movie Database,tt1512245
 6.8/10, Internet Movie Database,tt0122420
 4.0/10, Internet Movie Database,tt0132184
 7.1/10, Internet Movie Database,tt0168522
 3.6/10, Internet Movie Database,tt2076779
 6.2/10, Internet Movie Database,tt0357021
 7.2/10, Internet Movie Database,tt2196764
 6.7/10, Internet Movie Database,tt0795493
46%, Rotten Tomatoes,tt0795493
 49/100, Metacritic,tt0795493
 4.6/10, Internet Movie Database,tt0043525
 5.7/10, Internet Movie Database,tt0486258
 8.1/10, Internet Movie Database,tt0123632
 5.1/10, Internet Movie Database,tt3416142
 7.4/10, Internet Movie Database,tt2418644
 6.3/10, Internet Movie Database,tt6073550
 6.5/10, Internet Movie Database,tt0811112
 3.1/10, Internet Movie Database,tt0170459
 6.3/10, Internet Movie Database,tt0361309
65%, Rotten Tomatoes,tt0361309
 66/100, Metacritic,tt0361309
 6.6/10, Internet Movie Database,tt0159682
 7.1/10, Internet Movie Database,tt0844025
 8.3/10, Internet Movie Database,tt0306599
 6.8/10, Internet Movie Database,tt0389960
 6.9/10, Internet Movie Database,tt0279083
 7.1/10, Internet Movie Database,tt0055440
 7.2/10, Internet Movie Database,tt0039835
 7.4/10, Internet Movie Database,tt2062719
 6.8/10, Internet Movie Database,tt1291427
 6.6/10, Internet Movie Database,tt0287789
 7.6/10, Internet Movie Database,tt1459459
 7.2/10, Internet Movie Database,tt0415127
69%, Rotten Tomatoes,tt0415127
 7.5/10, Internet Movie Database,tt0382068
 5.3/10, Internet Movie Database,tt0260402
 6.1/10, Internet Movie Database,tt1695134
 5.4/10, Internet Movie Database,tt0060819
 7.3/10, Internet Movie Database,tt0343686
 4.5/10, Internet Movie Database,tt1695431
 2.5/10, Internet Movie Database,tt3869392
 6.1/10, Internet Movie Database,tt1466453
 5.9/10, Internet Movie Database,tt1590200
 7.5/10, Internet Movie Database,tt0790663
61%, Rotten Tomatoes,tt0790663
 56/100, Metacritic,tt0790663
 8.3/10, Internet Movie Database,tt0351530
 8.3/10, Internet Movie Database,tt0094329
 6.8/10, Internet Movie Database,tt6281148
 6.1/10, Internet Movie Database,tt0301253
 8.0/10, Internet Movie Database,tt6794500
 5.9/10, Internet Movie Database,tt0050624
 6.1/10, Internet Movie Database,tt0052863
 4.8/10, Internet Movie Database,tt0094255
 7.2/10, Internet Movie Database,tt1865333
 7.2/10, Internet Movie Database,tt6722142
 6.5/10, Internet Movie Database,tt0067891
 7.5/10, Internet Movie Database,tt2821020
 7.0/10, Internet Movie Database,tt1550487
 6.9/10, Internet Movie Database,tt0086492
 8.1/10, Internet Movie Database,tt1323954
 3.7/10, Internet Movie Database,tt3307774
 6.9/10, Internet Movie Database,tt0021212
 7.0/10, Internet Movie Database,tt0169026
